frame_idx,x1,y1,x2,y2,confidence,class_id
1116,94.99,57.88,344.04,290.19,0.9239,0
1117,95.19,57.54,341.51,291.93,0.922,0
1118,95.11,57.49,344.77,291.87,0.9239,0
1119,95.17,57.5,345.1,291.87,0.9253,0
1120,95.24,57.29,344.0,292.77,0.9258,0
1121,95.24,56.89,345.78,292.23,0.9261,0
1122,95.19,56.71,346.42,293.11,0.9276,0
1123,95.4,56.88,349.77,293.0,0.9298,0
1124,95.1,56.67,348.63,292.99,0.9314,0
1125,95.18,56.49,348.08,292.93,0.934,0
1126,95.39,56.57,348.6,293.27,0.9326,0
1127,95.42,56.48,348.28,293.6,0.9334,0
1128,95.43,56.49,348.23,293.6,0.9334,0
1129,95.52,56.34,347.92,293.28,0.931,0
1130,95.49,55.84,345.74,294.02,0.9289,0
1131,95.48,55.31,345.89,293.39,0.9293,0
1132,95.28,54.94,344.67,293.29,0.9283,0
1133,95.28,54.87,343.56,293.32,0.9276,0
1134,95.28,55.19,344.44,293.09,0.9292,0
1135,95.26,54.6,345.7,293.13,0.9291,0
1136,95.24,54.08,346.33,293.19,0.9309,0
1137,95.31,54.21,347.2,292.69,0.9309,0
1138,95.35,53.71,346.81,292.82,0.9303,0
1139,95.29,53.42,346.98,293.14,0.931,0
1140,95.24,52.82,346.81,293.01,0.9295,0
1141,95.16,52.28,347.73,292.39,0.9272,0
1142,95.15,51.83,348.51,292.32,0.9269,0
1143,95.16,52.36,347.71,292.3,0.9269,0
1144,95.17,52.2,348.07,292.31,0.9269,0
1145,95.08,52.15,348.27,291.93,0.9262,0
1146,95.19,51.89,348.5,291.51,0.9263,0
1147,95.19,52.35,348.43,292.04,0.9264,0
1148,95.24,52.5,348.82,291.28,0.9261,0
1149,95.04,52.21,348.88,291.3,0.9255,0
1150,95.18,52.05,349.02,291.08,0.9255,0
1151,95.12,52.18,349.11,291.23,0.9255,0
1152,94.95,51.89,349.44,290.95,0.9264,0
1153,94.86,51.76,350.25,290.98,0.9271,0
1154,94.81,51.78,350.12,291.21,0.9279,0
1155,94.93,51.59,349.32,291.04,0.9267,0
1156,94.85,51.61,349.58,291.27,0.9272,0
1157,94.82,51.67,349.78,290.86,0.9274,0
1158,94.79,51.58,349.44,290.96,0.9266,0
1159,94.88,51.66,349.86,290.07,0.926,0
1160,94.91,51.68,349.45,290.08,0.926,0
1161,94.92,51.51,349.35,289.68,0.9251,0
1162,94.9,51.54,349.17,289.84,0.9244,0
1163,94.89,51.71,348.31,289.78,0.9232,0
1164,94.88,51.55,347.24,289.56,0.9204,0
1165,94.86,51.63,347.59,289.71,0.9205,0
1166,94.81,51.53,347.7,289.55,0.9205,0
1167,94.91,51.55,347.51,289.69,0.9194,0
1168,94.97,51.7,347.28,289.38,0.9176,0
1169,94.98,51.48,347.2,289.29,0.9176,0
1170,94.88,51.13,347.72,289.44,0.9197,0
1171,94.78,51.35,347.19,289.15,0.9189,0
1172,94.69,51.37,346.55,289.16,0.9179,0
1173,94.69,51.36,346.71,289.21,0.9202,0
1174,94.68,51.24,346.39,288.75,0.9197,0
1175,94.68,51.23,346.47,288.89,0.9204,0
1176,94.69,51.1,345.77,288.68,0.9188,0
1177,94.71,51.05,346.06,288.88,0.9195,0
1178,94.68,51.16,346.37,288.95,0.9201,0
1179,94.68,50.99,346.07,288.86,0.9212,0
1180,94.66,51.24,346.42,289.25,0.9209,0
1181,94.67,51.26,346.14,289.03,0.9203,0
1182,94.7,51.07,346.17,289.52,0.9217,0
1183,94.79,50.79,346.69,288.78,0.9229,0
1184,94.64,51.19,345.99,288.86,0.9219,0
1185,94.72,51.23,346.08,288.88,0.9209,0
1186,94.69,51.16,346.19,289.35,0.9226,0
1187,94.63,51.14,346.18,289.21,0.9216,0
1188,94.64,51.27,346.3,289.15,0.921,0
1189,94.58,51.65,346.2,289.57,0.9212,0
1190,94.62,51.84,346.19,288.86,0.9185,0
1191,94.64,51.86,346.11,288.76,0.9188,0
1192,94.69,51.95,345.95,288.8,0.9187,0
1193,94.63,52.14,346.03,289.12,0.9173,0
1194,94.62,51.88,345.93,288.59,0.9183,0
1195,94.66,51.46,346.09,289.55,0.9191,0
1196,94.74,51.94,346.64,289.66,0.9201,0
1197,94.73,51.58,346.79,289.87,0.9213,0
1198,95.04,51.16,347.29,289.55,0.9225,0
1199,95.02,51.16,346.86,290.03,0.9233,0
1200,95.06,50.82,347.7,289.99,0.9241,0
1201,95.12,50.64,347.44,290.01,0.9239,0
1202,95.29,50.47,348.0,289.55,0.9237,0
1203,95.28,50.77,348.27,289.62,0.9214,0
1204,95.47,50.82,348.57,289.97,0.9232,0
1205,95.52,50.84,349.36,289.95,0.925,0
1206,95.63,50.77,350.4,289.64,0.9252,0
1207,95.8,50.21,351.19,288.59,0.9247,0
1208,96.12,50.35,351.07,288.52,0.9263,0
1209,96.14,50.24,351.77,289.42,0.9274,0
1210,96.64,50.26,351.98,290.88,0.9321,0
1211,96.61,49.92,351.83,291.02,0.9321,0
1212,96.43,49.72,351.97,290.97,0.9338,0
1213,97.45,49.85,352.37,290.7,0.9344,0
1214,97.1,50.0,352.42,291.66,0.9367,0
1215,97.16,49.9,351.57,291.4,0.9346,0
1216,97.42,50.2,351.04,291.06,0.934,0
1217,97.62,50.5,350.92,291.82,0.9326,0
1218,98.38,50.81,351.93,291.56,0.9356,0
1219,98.39,50.88,351.73,292.37,0.9321,0
1220,98.21,51.25,351.63,292.92,0.93,0
1221,98.45,51.57,351.06,293.39,0.931,0
1222,98.6,51.61,351.35,293.93,0.9286,0
1223,98.77,52.1,351.31,293.95,0.9287,0
1224,99.61,52.24,351.88,294.19,0.9275,0
1225,99.45,52.42,352.77,294.41,0.9267,0
1226,99.49,52.94,353.28,293.04,0.9245,0
1227,100.33,53.59,353.57,292.34,0.9258,0
1228,101.32,53.11,353.06,292.83,0.9269,0
1229,100.83,53.24,353.49,291.96,0.928,0
1230,101.22,52.77,353.54,291.96,0.931,0
1231,100.46,53.02,353.32,292.23,0.9297,0
1232,99.82,53.7,352.8,291.77,0.926,0
1233,100.3,54.51,353.17,291.58,0.9289,0
1234,102.1,53.98,352.99,292.5,0.934,0
1235,102.81,54.19,353.07,292.79,0.9348,0
1236,103.0,55.18,353.44,293.15,0.9337,0
1237,103.09,55.27,353.74,292.84,0.9324,0
1238,103.45,56.03,353.37,292.15,0.93,0
1239,103.44,56.13,353.34,290.79,0.9277,0
1240,104.0,56.1,353.97,290.83,0.929,0
1241,103.61,56.49,353.96,290.72,0.9267,0
1242,103.95,57.29,354.29,290.78,0.9273,0
1243,104.29,57.13,354.84,290.81,0.9263,0
1244,105.73,55.77,355.29,288.31,0.9242,0
1245,106.07,55.37,354.35,287.99,0.9245,0
1246,106.23,55.79,354.43,288.21,0.9229,0
1247,106.01,55.87,354.23,288.92,0.9244,0
1248,105.77,55.52,355.02,289.18,0.9242,0
1249,106.01,55.73,354.55,290.36,0.9255,0
1250,105.96,55.65,354.83,290.53,0.9253,0
1251,105.71,55.58,354.82,292.91,0.9231,0
1252,105.68,55.19,354.85,294.38,0.9231,0
1253,105.45,54.93,356.42,294.42,0.9224,0
1254,105.07,55.03,355.2,296.67,0.9244,0
1255,105.72,54.35,354.85,295.36,0.9212,0
1256,105.67,54.36,354.72,295.29,0.922,0
1257,105.11,54.46,355.09,296.59,0.9221,0
1258,105.16,53.62,355.42,297.37,0.9218,0
1259,104.99,54.53,355.43,297.0,0.9205,0
1260,104.9,54.59,355.38,297.92,0.9187,0
1261,105.14,54.37,355.55,296.13,0.9205,0
1262,105.77,53.94,355.56,292.9,0.9201,0
1263,105.04,53.97,355.81,294.61,0.9232,0
1264,104.97,54.45,355.54,292.99,0.9257,0
1265,105.31,53.71,355.69,293.92,0.9239,0
1266,105.29,53.35,355.71,293.69,0.9236,0
1267,105.16,53.99,355.43,291.96,0.9264,0
1268,104.87,53.24,355.74,290.5,0.9246,0
1269,104.74,52.73,355.95,290.52,0.9248,0
1270,104.74,52.8,355.61,290.45,0.9283,0
1271,104.79,53.21,355.67,290.41,0.9282,0
1272,104.74,52.46,354.83,290.32,0.9275,0
1273,104.31,52.14,353.76,290.18,0.9277,0
1274,104.29,52.05,354.45,291.53,0.9277,0
1275,104.07,51.93,354.91,292.31,0.9322,0
1276,103.96,52.96,354.92,295.24,0.9395,0
1277,104.16,52.44,355.24,294.4,0.9378,0
1278,103.91,52.22,355.65,294.91,0.9382,0
1279,103.74,51.91,355.16,293.3,0.9371,0
1280,104.16,51.58,354.93,292.73,0.9396,0
1281,104.17,50.96,354.71,292.92,0.941,0
1282,103.87,50.59,354.71,290.99,0.9375,0
1283,104.34,49.55,354.74,289.69,0.936,0
1284,104.52,49.59,354.46,290.42,0.9351,0
1285,104.65,49.75,354.37,290.74,0.9349,0
1286,104.69,49.19,354.24,291.56,0.9343,0
1287,104.61,48.88,354.08,290.79,0.9363,0
1288,104.54,48.69,354.2,290.32,0.9384,0
1289,104.15,48.57,354.52,290.12,0.9382,0
1290,104.0,48.21,354.67,290.9,0.9395,0
1291,104.02,48.14,354.6,291.39,0.9383,0
1292,104.31,47.29,355.01,292.06,0.9388,0
1293,104.49,47.31,354.84,291.85,0.9395,0
1294,104.54,47.86,354.59,292.8,0.9394,0
1295,104.67,47.42,354.33,293.14,0.9418,0
1296,104.79,45.98,354.53,292.87,0.9408,0
1297,104.83,45.56,354.61,293.1,0.9424,0
1298,104.78,45.15,354.63,293.5,0.942,0
1299,104.91,44.25,354.64,293.24,0.9422,0
1300,104.91,44.25,354.66,292.91,0.9427,0
1301,105.07,43.44,354.31,292.27,0.9428,0
1302,104.91,44.51,354.34,291.96,0.9406,0
1303,104.82,44.2,354.27,292.39,0.9421,0
1304,104.94,43.15,354.49,291.78,0.9412,0
1305,104.87,43.7,354.44,291.46,0.9404,0
1306,104.78,43.75,354.52,291.78,0.9393,0
1307,104.78,43.7,354.52,291.79,0.9389,0
1308,104.84,43.64,354.73,291.69,0.9382,0
1309,104.82,43.28,354.95,292.02,0.9397,0
1310,104.48,43.1,354.91,292.5,0.9401,0
1311,104.78,43.18,354.98,292.57,0.9382,0
1312,104.87,43.28,355.15,292.49,0.9395,0
1313,104.53,43.3,354.78,292.74,0.9391,0
1314,104.45,43.82,354.8,292.77,0.9402,0
1315,104.54,42.87,354.72,293.08,0.9397,0
1316,104.46,42.88,354.58,293.45,0.9396,0
1317,104.45,43.4,354.66,293.52,0.9396,0
1318,104.4,43.0,354.6,293.98,0.9395,0
1319,104.46,43.3,354.37,293.69,0.9389,0
1320,104.37,43.54,354.49,293.6,0.9382,0
1321,104.36,43.5,354.43,293.44,0.9388,0
1322,104.12,44.23,354.38,293.46,0.938,0
1323,104.34,44.34,354.3,293.44,0.9376,0
1324,104.23,44.11,354.39,293.36,0.9387,0
1325,104.37,44.23,354.52,293.53,0.9383,0
1326,104.33,44.4,354.77,293.92,0.9381,0
1327,104.45,44.36,354.85,293.89,0.9392,0
1328,104.44,44.88,355.16,293.62,0.9382,0
1329,104.53,45.12,355.12,293.46,0.9387,0
1330,104.38,44.72,355.22,294.19,0.9382,0
1331,104.44,44.71,355.19,294.12,0.938,0
1332,104.43,44.35,355.17,293.78,0.9377,0
1333,104.33,44.38,355.17,293.74,0.938,0
1334,104.53,44.23,355.04,293.76,0.9373,0
1335,104.47,44.24,355.01,293.6,0.9384,0
1336,104.38,43.61,354.87,293.53,0.9379,0
1337,104.37,43.33,355.1,293.38,0.9368,0
1338,104.28,43.78,355.0,293.05,0.936,0
1339,104.39,43.95,355.12,292.87,0.9351,0
1340,104.25,44.4,355.08,292.57,0.9359,0
1341,104.28,43.99,355.11,292.69,0.9367,0
1342,104.25,43.97,355.09,292.48,0.9363,0
1343,104.39,44.62,355.08,291.82,0.9352,0
1344,104.32,44.43,354.88,291.89,0.9369,0
1345,104.62,44.15,355.09,291.89,0.9371,0
1346,104.51,44.61,354.94,292.21,0.9371,0
1347,104.46,44.15,354.89,292.12,0.9369,0
1348,104.09,43.42,355.08,292.16,0.9372,0
1349,104.1,43.44,354.86,291.47,0.9373,0
1350,103.74,43.07,354.61,291.43,0.9404,0
1351,103.73,43.17,354.49,291.5,0.9403,0
1352,103.72,43.5,354.49,291.71,0.9406,0
1353,103.72,43.55,354.5,291.78,0.9406,0
1354,103.94,42.13,354.13,289.97,0.9389,0
1355,103.52,42.19,353.85,290.54,0.9401,0
1356,103.45,42.85,353.74,290.77,0.939,0
1357,102.97,42.64,353.44,290.13,0.9379,0
1358,102.95,42.49,353.3,289.84,0.9383,0
1359,102.69,42.79,353.34,289.47,0.9355,0
1360,102.58,42.13,353.32,290.55,0.9362,0
1361,102.61,41.8,353.01,290.84,0.9369,0
1362,102.13,41.77,353.14,291.78,0.9366,0
1363,102.42,41.96,353.29,291.57,0.9363,0
1364,102.22,41.87,353.54,291.67,0.9393,0
1365,102.04,40.87,353.64,291.63,0.9407,0
1366,102.26,39.71,354.0,291.17,0.9411,0
1367,102.25,38.75,354.08,291.42,0.9415,0
1368,102.13,38.52,354.2,291.78,0.9427,0
1369,102.04,37.98,354.54,291.79,0.9423,0
1370,102.3,37.35,354.49,292.11,0.9443,0
1371,102.25,36.9,354.23,291.52,0.9427,0
1372,101.8,36.06,354.28,291.07,0.9426,0
1373,101.52,36.04,353.72,290.4,0.9404,0
1374,101.35,35.93,353.75,290.36,0.942,0
1375,101.51,36.89,354.04,289.67,0.9416,0
1376,101.59,35.92,353.59,288.81,0.9383,0
1377,101.05,36.62,353.52,288.36,0.9374,0
1378,101.28,36.96,352.96,287.36,0.9346,0
1379,100.99,37.27,353.07,288.84,0.9348,0
1380,101.2,37.01,353.27,289.47,0.9335,0
1381,101.37,36.36,353.19,289.56,0.9329,0
1382,101.06,36.22,352.54,289.29,0.9322,0
1383,100.69,36.59,352.09,288.49,0.9293,0
1384,101.05,36.64,350.78,287.64,0.9277,0
1385,101.06,36.76,350.51,287.07,0.9248,0
1386,100.98,37.01,350.09,286.57,0.9242,0
1387,101.15,36.39,351.44,283.99,0.9235,0
1388,100.69,36.51,352.12,284.36,0.9247,0
1389,100.37,36.12,352.78,285.22,0.9287,0
1390,100.49,35.96,353.34,285.63,0.9292,0
1391,100.9,34.96,353.35,285.79,0.9306,0
1392,101.23,34.65,353.64,284.26,0.9312,0
1393,101.58,33.56,353.31,281.67,0.9274,0
1394,101.56,32.85,353.62,281.71,0.9289,0
1395,101.17,32.93,353.66,281.17,0.9284,0
1396,101.18,32.93,354.08,281.49,0.9292,0
1397,101.59,32.61,353.85,281.26,0.928,0
1398,101.41,32.77,353.7,281.78,0.9273,0
1399,101.41,32.8,353.74,280.85,0.925,0
1400,101.07,32.78,353.71,281.82,0.9249,0
1401,101.12,32.99,353.49,280.83,0.9228,0
1402,101.41,32.81,353.11,278.1,0.9213,0
1403,100.56,32.78,352.51,278.49,0.92,0
1404,100.32,33.04,352.87,278.2,0.9226,0
1405,100.49,32.98,352.87,277.56,0.9219,0
1406,100.18,32.76,353.36,277.95,0.9236,0
1407,99.98,32.78,353.28,279.43,0.9244,0
1408,100.31,32.21,353.29,280.29,0.9247,0
1409,100.27,31.21,353.47,280.65,0.9238,0
1410,100.26,31.04,353.64,281.3,0.9236,0
1411,101.11,30.89,353.51,280.07,0.9179,0
1412,100.95,30.62,353.16,280.37,0.9186,0
1413,100.1,30.07,352.54,279.84,0.9154,0
1414,100.1,30.0,352.83,280.04,0.9142,0
1415,100.85,28.9,352.92,279.8,0.914,0
1416,101.13,28.52,353.32,279.84,0.9176,0
1417,101.28,29.14,353.28,281.07,0.9211,0
1418,101.23,28.84,353.16,281.28,0.9184,0
1419,101.45,28.63,352.81,280.71,0.9151,0
1420,100.48,28.49,353.36,281.7,0.9173,0
1421,100.69,28.37,353.17,280.88,0.9136,0
1422,100.79,28.77,353.22,281.29,0.9165,0
1423,101.05,28.82,353.4,282.54,0.9188,0
1424,100.48,28.89,354.21,282.04,0.9187,0
1425,100.66,28.95,354.83,281.2,0.9189,0
1426,99.86,28.77,354.84,281.91,0.919,0
1427,99.18,28.6,354.44,282.11,0.9195,0
1428,99.05,28.58,354.79,282.4,0.9201,0
1429,98.97,28.63,354.89,282.51,0.9209,0
1430,99.19,28.54,355.41,281.65,0.9228,0
1431,99.45,28.44,355.47,281.64,0.9228,0
1432,99.72,28.43,355.78,281.41,0.9253,0
1433,99.58,28.58,355.73,280.94,0.9245,0
1434,99.6,28.52,355.68,280.62,0.9247,0
1435,99.9,29.81,351.49,278.76,0.916,0
1436,99.67,29.78,351.09,278.31,0.916,0
1437,99.51,30.0,348.58,278.29,0.9178,0
1438,99.47,29.85,350.96,278.48,0.9171,0
1439,99.59,30.14,351.66,277.98,0.914,0
1440,99.27,30.05,351.42,278.51,0.9175,0
1441,98.96,30.3,352.36,278.14,0.9206,0
1442,100.1,30.31,352.27,277.81,0.9155,0
1443,99.86,30.7,347.49,277.75,0.914,0
1444,99.78,30.69,345.76,278.94,0.9161,0
1445,99.22,30.79,345.21,278.03,0.9163,0
1446,99.4,30.86,344.13,278.2,0.9147,0
1447,99.94,31.34,341.72,278.23,0.9137,0
1448,99.87,31.04,342.35,279.2,0.9129,0
1449,99.48,31.17,340.32,280.88,0.9158,0
1450,99.75,31.32,342.46,278.9,0.9116,0
1451,99.11,31.55,341.36,279.0,0.9151,0
1452,99.14,31.7,341.37,279.19,0.9145,0
1453,98.81,31.82,341.89,279.58,0.9158,0
1454,99.23,31.32,344.71,279.53,0.9139,0
1455,98.89,31.45,351.74,279.04,0.9138,0
1456,98.69,31.96,344.81,280.29,0.9108,0
1457,98.09,31.62,347.04,281.22,0.9133,0
1458,98.1,31.59,350.93,280.78,0.9133,0
1459,98.08,31.82,350.97,281.23,0.9129,0
1460,97.86,32.0,350.61,281.58,0.9126,0
1461,98.3,32.14,349.62,281.06,0.9112,0
1462,98.52,32.01,351.76,278.75,0.9152,0
1463,97.79,32.65,350.78,276.93,0.9154,0
1464,97.71,32.88,351.48,276.74,0.9175,0
1465,98.04,32.78,352.28,276.51,0.9222,0
1466,97.93,33.04,350.2,275.62,0.9192,0
1467,97.77,33.04,350.5,275.83,0.9203,0
1468,97.89,33.37,348.3,275.84,0.9176,0
1469,97.91,33.61,345.5,276.12,0.9158,0
1470,97.9,34.22,342.75,276.38,0.9154,0
1471,97.36,34.39,343.63,276.84,0.9169,0
1472,97.25,34.6,344.05,276.9,0.9175,0
1473,97.35,35.38,342.6,276.89,0.9175,0
1474,97.14,35.21,342.79,276.71,0.9165,0
1475,97.04,35.7,344.65,276.04,0.9176,0
1476,97.11,36.4,341.03,276.93,0.9141,0
1477,96.94,36.57,340.38,277.48,0.9147,0
1478,96.64,37.07,341.19,277.24,0.916,0
1479,96.6,37.27,340.81,277.41,0.9154,0
1480,96.88,38.61,341.25,278.17,0.9138,0
1481,96.82,38.0,341.18,279.06,0.914,0
1482,96.58,39.33,341.15,279.44,0.916,0
1483,96.92,39.41,341.68,280.65,0.9168,0
1484,96.73,40.76,340.77,281.48,0.9151,0
1485,96.73,41.52,340.8,280.53,0.9128,0
1486,96.72,41.83,340.34,281.09,0.9117,0
1487,96.68,42.42,340.12,280.87,0.9104,0
1488,96.99,43.04,340.09,280.42,0.9105,0
1489,96.83,43.28,339.94,280.42,0.9103,0
1490,97.06,43.04,339.7,279.25,0.9117,0
1491,97.32,43.17,339.61,279.79,0.9105,0
1492,97.5,42.16,339.6,279.49,0.909,0
1493,97.21,41.89,339.52,281.59,0.9122,0
1494,97.43,42.18,339.74,282.54,0.9113,0
1495,97.36,42.96,339.66,284.1,0.9144,0
1496,97.44,42.63,339.81,284.78,0.917,0
1497,98.12,43.34,340.05,284.94,0.9143,0
1498,98.09,43.98,340.05,284.76,0.9146,0
1499,98.54,44.01,340.01,285.69,0.9178,0
1500,98.76,43.82,339.83,284.23,0.9151,0
1501,99.1,43.81,340.11,286.22,0.9198,0
1502,99.04,44.22,340.71,287.01,0.9245,0
1503,99.18,44.0,340.3,287.78,0.9242,0
1504,99.27,44.33,340.1,287.42,0.9247,0
1505,99.62,44.51,340.23,288.34,0.9234,0
1506,99.6,44.81,340.48,289.48,0.9239,0
1507,99.78,45.15,340.83,289.78,0.9228,0
1508,100.54,45.07,341.03,289.18,0.9208,0
1509,101.15,45.26,340.77,288.37,0.9157,0
1510,100.98,45.26,341.0,289.04,0.9177,0
1511,100.94,45.32,340.99,289.34,0.919,0
1512,101.55,45.29,340.85,288.8,0.9178,0
1513,101.34,45.35,340.91,287.9,0.9149,0
1514,101.82,45.47,340.92,287.02,0.9146,0
1515,102.03,45.63,340.87,287.93,0.9113,0
1516,102.0,45.72,340.79,288.41,0.9148,0
1517,101.81,45.6,341.17,288.29,0.9147,0
1518,101.6,45.58,340.94,289.16,0.9212,0
1519,101.86,45.43,340.91,288.53,0.923,0
1520,101.91,45.12,341.0,289.44,0.925,0
1521,101.91,45.42,341.26,289.53,0.9267,0
1522,102.0,45.26,341.44,289.72,0.9275,0
1523,102.14,45.26,341.51,289.12,0.9265,0
1524,102.03,45.59,341.55,288.97,0.926,0
1525,102.57,45.83,342.59,289.54,0.9255,0
1526,102.45,45.91,341.88,289.28,0.9248,0
1527,102.95,46.22,342.19,289.44,0.9243,0
1528,103.01,46.15,342.11,289.4,0.9239,0
1529,103.15,45.93,342.45,289.94,0.9225,0
1530,103.52,46.02,342.07,290.08,0.9209,0
1531,103.84,45.94,342.12,289.82,0.923,0
1532,103.9,46.03,341.91,289.68,0.9214,0
1533,104.21,46.04,342.2,289.37,0.9194,0
1534,104.1,46.04,342.16,290.39,0.9227,0
1535,104.18,45.67,342.39,289.26,0.9211,0
1536,104.36,45.94,342.34,288.02,0.9168,0
1537,104.17,46.02,342.1,288.6,0.9174,0
1538,104.27,46.11,341.95,287.82,0.9164,0
1539,104.34,46.12,342.07,287.76,0.9171,0
1540,104.49,46.35,342.06,286.45,0.9168,0
1541,104.49,46.46,342.4,286.12,0.9146,0
1542,104.37,46.46,342.43,285.96,0.9165,0
1543,104.37,46.55,342.61,285.75,0.9176,0
1544,104.68,46.56,342.58,285.54,0.9129,0
1545,104.57,46.73,343.1,284.79,0.9123,0
1546,104.68,46.74,342.97,284.4,0.9121,0
1547,104.78,46.7,343.17,284.3,0.9098,0
1548,104.9,46.12,343.61,283.46,0.9049,0
1549,104.7,46.17,343.25,284.09,0.9024,0
1550,104.77,46.44,342.96,284.44,0.8997,0
1551,104.62,46.35,342.56,284.81,0.9008,0
1552,104.87,46.24,343.56,284.81,0.9008,0
1553,104.41,43.66,343.23,286.83,0.9,0
1554,105.03,44.66,342.03,284.51,0.9009,0
1555,104.82,44.89,343.36,285.83,0.9027,0
1556,104.91,44.95,342.66,285.8,0.9033,0
1557,104.92,45.06,342.76,285.9,0.9044,0
1558,105.14,44.9,343.16,288.3,0.9064,0
1559,105.1,44.14,344.54,290.21,0.9138,0
1560,105.15,43.88,343.67,290.28,0.9152,0
1561,104.92,42.02,342.97,291.01,0.9193,0
1562,105.24,41.72,343.08,290.91,0.9174,0
1563,105.28,40.92,343.06,292.0,0.9203,0
1564,105.17,40.83,342.69,291.33,0.9173,0
1565,105.24,39.4,343.67,291.87,0.9196,0
1566,104.85,39.01,341.81,292.86,0.9238,0
1567,104.79,38.71,341.85,293.15,0.9245,0
1568,104.9,37.61,341.85,293.0,0.9247,0
1569,104.6,36.71,342.41,292.74,0.9275,0
1570,104.67,36.37,343.56,292.86,0.9276,0
1571,104.47,35.31,342.42,292.34,0.927,0
1572,104.57,35.01,341.68,292.01,0.9252,0
1573,104.62,34.81,341.78,292.8,0.9245,0
1574,104.53,34.72,341.37,292.12,0.9223,0
1575,104.52,33.45,341.04,292.89,0.9242,0
1576,104.39,32.05,341.58,293.36,0.9272,0
1577,104.38,30.36,342.67,293.35,0.9261,0
1578,104.18,29.83,342.94,292.86,0.9253,0
1579,104.36,29.37,343.61,292.73,0.9229,0
1580,104.29,28.52,343.26,293.02,0.9202,0
1581,104.5,27.99,343.83,292.9,0.9185,0
1582,104.49,27.16,344.2,292.79,0.9208,0
1583,104.35,26.21,344.15,292.68,0.9194,0
1584,104.35,26.06,343.99,293.88,0.9159,0
1585,104.36,25.08,343.72,293.66,0.9137,0
1586,104.23,23.98,343.4,293.4,0.9154,0
1587,104.19,23.2,343.49,293.69,0.9148,0
1588,103.97,23.1,343.16,293.87,0.9139,0
1589,104.0,22.96,344.99,293.71,0.9142,0
1590,103.87,21.59,344.19,293.37,0.9163,0
1591,104.0,21.89,343.88,293.62,0.9187,0
1592,103.88,20.82,343.36,293.44,0.9217,0
1593,103.91,20.01,343.5,293.22,0.9206,0
1594,103.88,19.91,342.74,293.53,0.9205,0
1595,104.3,18.52,342.19,294.83,0.9255,0
1596,104.39,18.32,343.99,294.53,0.9226,0
1597,104.53,18.65,347.64,294.37,0.9201,0
1598,104.52,17.85,346.83,295.15,0.9235,0
1599,104.71,16.66,346.3,294.72,0.9229,0
1600,104.42,16.43,347.7,294.54,0.924,0
1601,104.53,15.32,349.86,294.93,0.923,0
1602,104.54,14.57,348.68,295.46,0.922,0
1603,104.42,14.22,347.92,295.41,0.9218,0
1604,104.69,13.85,351.3,295.24,0.9213,0
1605,104.51,13.39,348.2,294.77,0.9204,0
1606,104.45,12.84,349.48,295.6,0.9157,0
1607,104.49,12.54,352.36,295.29,0.9173,0
1608,104.45,12.0,349.27,295.42,0.9158,0
1609,104.54,11.42,347.74,295.5,0.9191,0
1610,104.53,11.06,350.63,295.76,0.9197,0
1611,104.39,10.58,348.82,295.92,0.9191,0
1612,104.33,10.45,353.08,296.12,0.9154,0
1613,103.83,13.86,352.25,296.67,0.9137,0
1614,103.96,13.74,351.83,296.67,0.9121,0
1615,103.79,13.16,351.47,296.61,0.9133,0
1616,103.88,12.78,350.98,296.45,0.913,0
1617,103.95,12.63,351.17,296.44,0.914,0
1618,103.78,12.15,353.26,296.55,0.9146,0
1619,104.05,12.19,351.91,296.23,0.9151,0
1620,104.04,11.31,351.76,296.32,0.914,0
1621,103.87,11.05,346.87,295.99,0.9117,0
1622,103.72,10.36,350.23,296.62,0.915,0
1623,103.56,10.01,351.9,297.03,0.9155,0
1624,103.62,9.95,351.47,297.4,0.9161,0
1625,103.89,9.31,349.66,297.46,0.916,0
1626,103.82,8.02,348.74,297.46,0.9166,0
1627,103.99,7.7,348.61,297.18,0.9167,0
1628,103.72,6.79,351.1,297.92,0.9208,0
1629,103.75,6.64,351.11,298.11,0.9197,0
1630,103.58,6.79,350.71,298.05,0.9185,0
1631,103.02,6.61,350.11,296.77,0.9166,0
1632,103.63,6.54,344.58,296.9,0.9167,0
1633,103.81,6.43,342.75,296.2,0.9174,0
1634,103.89,6.21,343.44,297.11,0.9171,0
1635,103.49,6.33,343.79,296.1,0.9172,0
1636,103.54,4.5,348.45,296.46,0.9186,0
1637,103.53,4.95,347.72,296.52,0.9208,0
1638,103.48,4.01,349.95,296.32,0.9214,0
1639,103.57,3.73,350.06,296.75,0.9224,0
1640,103.33,3.28,350.84,296.32,0.9243,0
1641,102.97,2.91,351.45,297.56,0.9296,0
1642,102.97,2.85,351.24,296.64,0.9292,0
1643,102.7,2.49,352.28,296.95,0.9304,0
1644,101.81,2.41,351.39,296.42,0.9255,0
1645,101.76,1.69,352.19,297.01,0.9271,0
1646,101.7,1.38,353.15,298.73,0.9304,0
1647,101.7,1.29,352.83,297.5,0.9276,0
1648,101.28,1.25,354.07,298.16,0.9281,0
1649,101.19,0.81,354.33,297.57,0.9288,0
1650,101.17,0.6,353.63,297.02,0.9273,0
1651,100.88,0.74,353.85,296.83,0.9279,0
1652,100.57,0.63,354.23,297.38,0.9317,0
1653,100.23,0.19,353.7,296.4,0.9314,0
1654,99.87,0.23,354.18,296.37,0.9317,0
